date,match_id,url_match,home,away,home_score,away_score
12/08/2025,55t22dnp8jzl6px6nh35ewro4,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/55t22dnp8jzl6px6nh35ewro4,Watford,Norwich,1,2
12/08/2025,ezl4g7rxuf5x1v24mqmwvkxlg,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/ezl4g7rxuf5x1v24mqmwvkxlg,Stoke,Walsall,0,0
12/08/2025,d59pt71msqk0t56sl85vm2has,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/d59pt71msqk0t56sl85vm2has,Salford,Rotherham,0,0
12/08/2025,59z58aus12xio3w78wdsnetxw,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/59z58aus12xio3w78wdsnetxw,Portsmouth,Reading,1,2
12/08/2025,597diddpm9e45cad3sehwmb6c,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/597diddpm9e45cad3sehwmb6c,Plymouth,QPR,3,2
12/08/2025,56kiczq3qcyjq5d09k3dr0e1g,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/56kiczq3qcyjq5d09k3dr0e1g,Oxford,Colchester,1,0
12/08/2025,58ftpbi71a4z2xq5oo3rehjbo,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/58ftpbi71a4z2xq5oo3rehjbo,Northampton,Southampton,0,1
12/08/2025,55fecicu4olf8t7v1bxzitt04,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/55fecicu4olf8t7v1bxzitt04,L Orient,Wycombe,0,1
12/08/2025,d5n8d5sxfrjg88gg6dkd6o4d0,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/d5n8d5sxfrjg88gg6dkd6o4d0,Harrogate,Lincoln,1,3
12/08/2025,d4icvxxh0d2se3vlvgpu38kr8,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/d4icvxxh0d2se3vlvgpu38kr8,Grimsby,Shrewsbury,3,1
12/08/2025,580z0hazkrlr5udk67lbylgr8,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/580z0hazkrlr5udk67lbylgr8,Gillingham,Wimbledon,1,1
12/08/2025,da6uzg8yc66wpp8ihns8w2uc4,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/da6uzg8yc66wpp8ihns8w2uc4,Coventry,Luton,1,0
12/08/2025,d91pm7x0mnyrojjs3erdh3lsk,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/d91pm7x0mnyrojjs3erdh3lsk,Chesterfield,Mansfield,0,2
12/08/2025,566p9f330pkudg97bdmnzn1g4,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/566p9f330pkudg97bdmnzn1g4,Charlton,Stevenage,3,1
12/08/2025,57n7bodykpprsh1fnu6emmluc,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/57n7bodykpprsh1fnu6emmluc,Cardiff,Swindon,2,1
12/08/2025,551r20qxt41mxogk1djyecahg,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/551r20qxt41mxogk1djyecahg,Bristol R,Cambridge Utd,0,2
12/08/2025,dakiyvxfjev3q5wfppvxk88pg,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/dakiyvxfjev3q5wfppvxk88pg,Bristol C,MK Dons,2,0
12/08/2025,d4w1a7vx2fpuydboypnm40o44,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/d4w1a7vx2fpuydboypnm40o44,Blackpool,Port Vale,0,1
12/08/2025,d7h1wl44t0psdj83zbv2kikus,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/d7h1wl44t0psdj83zbv2kikus,Blackburn,Bradford,1,2
12/08/2025,d6sbtcdr3cjvn48y98zityuxg,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/d6sbtcdr3cjvn48y98zityuxg,Accrington,Peterborough,2,1
12/08/2025,d6el2uvfom5xyyy88c3ilxhxw,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/d6el2uvfom5xyyy88c3ilxhxw,Stockport,Crewe,3,1
12/08/2025,56ybsnunft3y2r4419a9jqy38,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/56ybsnunft3y2r4419a9jqy38,Newport,Millwall,0,1
12/08/2025,d7w7zlbu02txwhxmksqe8igwk,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/d7w7zlbu02txwhxmksqe8igwk,Middlesbrough,Doncaster,0,4
12/08/2025,d409zj968m5t2ls9sy194b504,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/d409zj968m5t2ls9sy194b504,Barrow,Preston,0,1
12/08/2025,59la6leyvlze0k10biey0dic4,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/59la6leyvlze0k10biey0dic4,Swansea,Crawley,3,1
05/08/2025,ahykapc882vqgf0s8vaq71vro,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/ahykapc882vqgf0s8vaq71vro,Accrington,Oldham,3,1
29/07/2025,aieo0xi5a03wq8dmtnp5zv8yc,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/aieo0xi5a03wq8dmtnp5zv8yc,Barnet,Newport,2,2
