date,match_id,url_match,home,away,home_score,away_score
02/09/2025,9sz9cma75ys5ajah0ufpxyiac,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/9sz9cma75ys5ajah0ufpxyiac,Holbæk,Ishøj,3,0
02/09/2025,371awufxvaths1qo9t9z9ch04,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/371awufxvaths1qo9t9z9ch04,GVI,Brønshøj,3,3
02/09/2025,8yhme7m9tfg6apoo68fu5ydjo,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/8yhme7m9tfg6apoo68fu5ydjo,FC Nakskov,HIK,0,4
02/09/2025,30yade99rbfatnkvnd8ldn11w,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/30yade99rbfatnkvnd8ldn11w,Skanderborg,Vejle,0,6
02/09/2025,33hgv5z0a7jfjic71fhxdq6tw,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/33hgv5z0a7jfjic71fhxdq6tw,Oksbøl,Bramming,4,0
02/09/2025,34xqjw3vzewbmrz975mmyq87o,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/34xqjw3vzewbmrz975mmyq87o,Mejrup,Thisted,0,4
02/09/2025,3238667nlnauuskz22vtybris,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/3238667nlnauuskz22vtybris,Marstal / Rise,AaB,1,6
02/09/2025,37qnq0sdqrx76mmuioj6c09w4,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/37qnq0sdqrx76mmuioj6c09w4,LSF,Lyngby,1,1
02/09/2025,37dzaqjlx3ik6rpicm9hz9kb8,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/37dzaqjlx3ik6rpicm9hz9kb8,Gørslev IF,Roskilde,0,5
02/09/2025,346mkqz6r3w4xdjzfqdw7c0t0,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/346mkqz6r3w4xdjzfqdw7c0t0,Farsø/Ullits,KB,1,2
02/09/2025,33u3n7sw9pc5py0rb3uqh5c7o,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/33u3n7sw9pc5py0rb3uqh5c7o,FC Horsens,VSK Århus,0,5
02/09/2025,8z7putcdrbg92rukg6jk5ctn8,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/8z7putcdrbg92rukg6jk5ctn8,BSI,Hillerød,2,3
27/08/2025,36ciia5vt5d1jny7xc7d7q4us,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/36ciia5vt5d1jny7xc7d7q4us,FC Kalundborg,OB,0,11
12/08/2025,66hf7cjfwwvy0z7kcg5jdl89g,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/66hf7cjfwwvy0z7kcg5jdl89g,Næsby,Horsens,1,2
07/08/2025,ejul0uowq3zoy9y96n9cy1yc4,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/ejul0uowq3zoy9y96n9cy1yc4,Vallensbæk IF,FC Nakskov,1,7
07/08/2025,7ajyym4slolmif64sufnzq42c,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7ajyym4slolmif64sufnzq42c,BiH Odense,FC Horsens,2,7
07/08/2025,7f29j9f7qgclh4axiyzi1kys4,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7f29j9f7qgclh4axiyzi1kys4,FC Kalundborg,Stenløse,1,0
07/08/2025,7gelkj456y8bjylhsht6vmzv8,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7gelkj456y8bjylhsht6vmzv8,BSI,Nerashté,2,1
07/08/2025,ei3ajdfxzejdpt15c2mplug44,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/ei3ajdfxzejdpt15c2mplug44,Marstal / Rise,Tved BK,3,2
06/08/2025,ejibqcpxklmc3b1rl4dseqzv8,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/ejibqcpxklmc3b1rl4dseqzv8,Øresund,Vanløse,0,5
06/08/2025,67sta786kujp08bqg2lshr5lg,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/67sta786kujp08bqg2lshr5lg,Vendsyssel,AaB,1,2
06/08/2025,6b5ulq10b0xbxiab157yyqkus,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/6b5ulq10b0xbxiab157yyqkus,LSF,Frem,0,0
06/08/2025,6757b97171d0gr9qs6ks3sdg4,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/6757b97171d0gr9qs6ks3sdg4,Holstebro,Odder,2,4
06/08/2025,68tnsecvncr8h94h2iagni61g,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/68tnsecvncr8h94h2iagni61g,Oksbøl,Billund,4,1
06/08/2025,665l7vqcko4ymtr45p7l18fmc,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/665l7vqcko4ymtr45p7l18fmc,Marienlyst,Esbjerg,1,2
06/08/2025,6a5oejwb3ikm61mabecokq32s,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/6a5oejwb3ikm61mabecokq32s,Husum,Holbæk,1,6
06/08/2025,65363cj1mlsnaxjlyivss13x0,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/65363cj1mlsnaxjlyivss13x0,B 1909,Sønderborg,1,0
