date,match_id,url_match,home,away,home_score,away_score
17/08/2025,79mf0czkncacb1b2wt8jzcf10,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/79mf0czkncacb1b2wt8jzcf10,ZFC Meuselwitz,Karlsruhe,0,5
17/08/2025,cxyr8sx0dw1ry71qnatey4d90,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/cxyr8sx0dw1ry71qnatey4d90,Regensburg,Köln,1,2
17/08/2025,bysjwp26th3bws85277yjjgno,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/bysjwp26th3bws85277yjjgno,RSV Eintracht,Kaiserslautern,0,7
17/08/2025,3gcwq2ex35ehl5jw8cq2p1lw4,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/3gcwq2ex35ehl5jw8cq2p1lw4,Lok Leipzig,Schalke 04,0,1
17/08/2025,721mjf7zg6difml2pgb3li784,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/721mjf7zg6difml2pgb3li784,BW Lohne,Greuther Fürth,0,2
17/08/2025,4p0hjeaifle1l9z1uuu3kmbys,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/4p0hjeaifle1l9z1uuu3kmbys,Atlas,M'gladbach,2,3
17/08/2025,36n4n4fgcj0im8k5dxa9r07pw,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/36n4n4fgcj0im8k5dxa9r07pw,Viktoria,Paderborn,1,3
17/08/2025,57pq016q4moizio8truscq7tg,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/57pq016q4moizio8truscq7tg,Engers,Frankfurt,0,5
16/08/2025,15l4adc2xe1kzk44wt8cvp250,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/15l4adc2xe1kzk44wt8cvp250,SF Lotte,Freiburg,0,2
16/08/2025,43i85vrig4f0kutwe4eb5q9zo,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/43i85vrig4f0kutwe4eb5q9zo,Lübeck,Darmstadt 98,1,2
16/08/2025,8fd2m5o8ayxpt8q4pn22wzt3o,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/8fd2m5o8ayxpt8q4pn22wzt3o,Cottbus,Hannover,1,0
16/08/2025,7m09x6ic4ixo5sccnxgqtapsk,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/7m09x6ic4ixo5sccnxgqtapsk,Sandhausen,Leipzig,2,4
16/08/2025,5q3i059v3acyw7nkdcowzf47o,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/5q3i059v3acyw7nkdcowzf47o,Rostock,Hoffenheim,0,4
16/08/2025,34r23k6sqq5zopsm6i2iiy4no,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/34r23k6sqq5zopsm6i2iiy4no,Norderstedt,St. Pauli,0,0
16/08/2025,5ytud9syu1lndocokoj3ypogk,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/5ytud9syu1lndocokoj3ypogk,Illertissen,Nürnberg,3,3
16/08/2025,8yexqty3f86ncc7sefhfi1g5w,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/8yexqty3f86ncc7sefhfi1g5w,Hemelingen,Wolfsburg,0,9
16/08/2025,48q9rzjxp6uymmjezjxz6ysd0,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/48q9rzjxp6uymmjezjxz6ysd0,Bahlinger,Heidenheim,0,5
16/08/2025,7f0ousirydhapf8kd2i59intg,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/7f0ousirydhapf8kd2i59intg,Pirmasens,Hamburg,1,2
16/08/2025,1xcxgkxbmmkyb6oqhpd8mxd04,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/1xcxgkxbmmkyb6oqhpd8mxd04,BFC Dynamo,Bochum,1,3
15/08/2025,5nptpk6wxl21bebp2kqpo8hec,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/5nptpk6wxl21bebp2kqpo8hec,Bielefeld,Bremen,1,0
15/08/2025,1v11ur0jncgiyk6l5wlhbuexg,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/1v11ur0jncgiyk6l5wlhbuexg,Saarbrücken,Magdeburg,1,3
15/08/2025,nyouspm8ueggj24thdd1ces,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/nyouspm8ueggj24thdd1ces,Gütersloh,Union Berlin,0,5
15/08/2025,1v1ph3yzdjlj4ok8ccpe5iec4,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/1v1ph3yzdjlj4ok8ccpe5iec4,Großaspach,Leverkusen,0,4
