dorsal,nombre,equipo,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
,,Liverpool FC,UEFA Super Cup,Defender,England,8uep6823ru86655csq26mubpx,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/8uep6823ru86655csq26mubpx
,,Liverpool FC,UEFA Super Cup,Midfielder,Spain,8zc2u2dfrokzg3domqmt30s0l,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/8zc2u2dfrokzg3domqmt30s0l
,,Liverpool FC,UEFA Super Cup,,Germany,9yw8otph5rger7665zx1yqrpx,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/9yw8otph5rger7665zx1yqrpx
,,Liverpool FC,UEFA Super Cup,Defender,Spain,a3w1uczgmswm3cwk4vmvoglhx,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/a3w1uczgmswm3cwk4vmvoglhx
,,Liverpool FC,UEFA Super Cup,Attacker,England,ashza2qkgnak7wb3vuz5bnzyt,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/ashza2qkgnak7wb3vuz5bnzyt
,,Liverpool FC,UEFA Super Cup,Goalkeeper,Belgium,byfrgpc6tgz8lto1gor03y5sl,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/byfrgpc6tgz8lto1gor03y5sl
,,Liverpool FC,UEFA Super Cup,Attacker,Senegal,cotiiu6mjkfx5xa63nhfbdf4l,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/cotiiu6mjkfx5xa63nhfbdf4l
,,Liverpool FC,UEFA Super Cup,Midfielder,Wales,ddmopdo3f8jnpvqjg8vu08251,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/ddmopdo3f8jnpvqjg8vu08251
,,Liverpool FC,UEFA Super Cup,Defender,England,dl2j6mynj9b09ehi3ebi2fc2d,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/dl2j6mynj9b09ehi3ebi2fc2d
,,Liverpool FC,UEFA Super Cup,Attacker,Italy,e9bvab77g9rr1g092mhz6bff9,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/e9bvab77g9rr1g092mhz6bff9
,,Liverpool FC,UEFA Super Cup,Attacker,England,edbfrlou976fl038ocrpa09h,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/edbfrlou976fl038ocrpa09h
,,Liverpool FC,UEFA Super Cup,Defender,England,ezrn62nekq3wpw1qs1yu1ezmd,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/ezrn62nekq3wpw1qs1yu1ezmd
,,Liverpool FC,UEFA Super Cup,Defender,France,f2wjw84p0ztxt636u2ibnoxxx,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/f2wjw84p0ztxt636u2ibnoxxx
,,Liverpool FC,UEFA Super Cup,Midfielder,England,f34582vxl4yv5qqudl09a7umt,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/f34582vxl4yv5qqudl09a7umt
,,Liverpool FC,UEFA Super Cup,Defender,Cameroon,kvchpptoxgvcyiv358w9gtzp,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/kvchpptoxgvcyiv358w9gtzp
,,Liverpool FC,UEFA Super Cup,Attacker,Belgium,ubuow4ad6azso5zz51b4tivp,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/ubuow4ad6azso5zz51b4tivp
,,Liverpool FC,UEFA Super Cup,Defender,Croatia,z2richg7upw6hth0dzrvm02d,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/z2richg7upw6hth0dzrvm02d
