dorsal,nombre,equipo,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
36,,Eintracht Frankfurt,UEFA Super Cup,Attacker,Germany,byn8dfwg5zdefrca7wgn32qne,c5hderjlkcoaze51e5wgvptk,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk/player/view/byn8dfwg5zdefrca7wgn32qne
,,Eintracht Frankfurt,UEFA Super Cup,,Austria,ca7rw68rknknvsdxxb1e7huqd,c5hderjlkcoaze51e5wgvptk,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk/player/view/ca7rw68rknknvsdxxb1e7huqd
4,,Eintracht Frankfurt,UEFA Super Cup,Defender,Cameroon,d0ir0lbmkzvkvgjvry5l9z2l1,c5hderjlkcoaze51e5wgvptk,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk/player/view/d0ir0lbmkzvkvgjvry5l9z2l1
42,,Eintracht Frankfurt,UEFA Super Cup,Midfielder,Germany,dw7om5g0rwdy39eqxyi86mjje,c5hderjlkcoaze51e5wgvptk,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk/player/view/dw7om5g0rwdy39eqxyi86mjje
24,Aurélio Buta,Eintracht Frankfurt,UEFA Super Cup,Defender,Portugal,e91s5lp3fvfaav8w8xi7wdx3p,c5hderjlkcoaze51e5wgvptk,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk/player/view/e91s5lp3fvfaav8w8xi7wdx3p
,,Eintracht Frankfurt,UEFA Super Cup,,Austria,eec6j5mx5f1gm3ywwye62g1cl,c5hderjlkcoaze51e5wgvptk,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk/player/view/eec6j5mx5f1gm3ywwye62g1cl
2,,Eintracht Frankfurt,UEFA Super Cup,Defender,Côte d'Ivoire,efzokrggje7s9wc6hg75yc6ax,c5hderjlkcoaze51e5wgvptk,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk/player/view/efzokrggje7s9wc6hg75yc6ax
43,,Eintracht Frankfurt,UEFA Super Cup,Goalkeeper,Austria,eifhzwq3j8e4v213su5fgqt7u,c5hderjlkcoaze51e5wgvptk,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk/player/view/eifhzwq3j8e4v213su5fgqt7u
27,,Eintracht Frankfurt,UEFA Super Cup,Midfielder,Germany,eqtsanns36za56h4pfqhbnh05,c5hderjlkcoaze51e5wgvptk,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk/player/view/eqtsanns36za56h4pfqhbnh05
40,,Eintracht Frankfurt,UEFA Super Cup,Goalkeeper,Germany,f2ibn3ej2doay3b4u8ezeix62,c5hderjlkcoaze51e5wgvptk,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk/player/view/f2ibn3ej2doay3b4u8ezeix62
9,,Eintracht Frankfurt,UEFA Super Cup,Attacker,France,g3fgd752o63acmmuahdvppm1,c5hderjlkcoaze51e5wgvptk,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk/player/view/g3fgd752o63acmmuahdvppm1
