dorsal,nombre,equipo,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
10,,Sevilla FC,UEFA Super Cup,Attacker,Ukraine,824mx6w6mrpfkl1w43h2k1psl,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/824mx6w6mrpfkl1w43h2k1psl
,,Sevilla FC,UEFA Super Cup,Attacker,Spain,8rb37jdev612rfbrbp8zovs9h,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/8rb37jdev612rfbrbp8zovs9h
20,Vitolo,Sevilla FC,UEFA Super Cup,Midfielder,Spain,8y0snikcs8uyn3f89yec086vp,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/8y0snikcs8uyn3f89yec086vp
15,,Sevilla FC,UEFA Super Cup,Midfielder,France,9puzo3psqfjufujh4lo3cug2d,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/9puzo3psqfjufujh4lo3cug2d
12,,Sevilla FC,UEFA Super Cup,Attacker,France,a2s2c6anax9wnlsw1s6vunl5h,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/a2s2c6anax9wnlsw1s6vunl5h
,,Sevilla FC,UEFA Super Cup,Defender,Spain,a6752nty2aknwo9d3vv514qmt,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/a6752nty2aknwo9d3vv514qmt
4,,Sevilla FC,UEFA Super Cup,Midfielder,Argentina,adbr7wt8l9cv4wg7i1e2wirpx,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/adbr7wt8l9cv4wg7i1e2wirpx
,,Sevilla FC,UEFA Super Cup,Defender,Spain,b69uny9udp3ab2zccwa0qnrh1,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/b69uny9udp3ab2zccwa0qnrh1
,,Sevilla FC,UEFA Super Cup,Defender,Argentina,bt7svp1ekxzu47qn50iw6x045,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/bt7svp1ekxzu47qn50iw6x045
,,Sevilla FC,UEFA Super Cup,,Argentina,c9sk7bz0q5jr03kixs2pz6nrp,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/c9sk7bz0q5jr03kixs2pz6nrp
25,Mariano,Sevilla FC,UEFA Super Cup,Defender,Brazil,chhwznvznofottg1zfn12nlxx,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/chhwznvznofottg1zfn12nlxx
1,,Sevilla FC,UEFA Super Cup,Goalkeeper,Spain,ckjcm9q26zd6q8tkq0go6oxcl,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/ckjcm9q26zd6q8tkq0go6oxcl
5,,Sevilla FC,UEFA Super Cup,Defender,France,dpybx98sqm09bqcsuah1zj7px,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/dpybx98sqm09bqcsuah1zj7px
2,,Sevilla FC,UEFA Super Cup,Defender,France,f356eilig7gir0j28mv05zjyt,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/f356eilig7gir0j28mv05zjyt
9,,Sevilla FC,UEFA Super Cup,Attacker,Argentina,f53lu15h3s3mhmj2u7ztabd1x,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/f53lu15h3s3mhmj2u7ztabd1x
8,,Sevilla FC,UEFA Super Cup,Midfielder,Spain,f5567t48q0846fsnq6d3mqfv9,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/f5567t48q0846fsnq6d3mqfv9
14,,Sevilla FC,UEFA Super Cup,Midfielder,Japan,l85urnmw539btyd8981yitx,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/l85urnmw539btyd8981yitx
13,,Sevilla FC,UEFA Super Cup,Goalkeeper,Spain,vota9gwygxp3wc998tl7ldxx,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/vota9gwygxp3wc998tl7ldxx
